Job_Title,Company_Name,URL,Location,Experience,Salary,Skills_Required,Matched_Keywords
Senior Engineer - MS System Center Configuration Manager (SCCM),HCL Technologies,https://www.timesjobs.com/job-detail/senior-engineer-ms-system-center-configuration-manager-sccm-hcl-technologies-remote-5-10-years-jobid-SwYpEtTy4xlzpSvf+uAgZw==&source=srp,Remote,5 - 10 Yrs,Not disclosed,"SCCM Application Management, Troubleshooting Issues, Documentation Standards, Client Support Experience, Operational Compliance",
Senior Administrator - MS System Center Configuration Manager (SCCM),HCL Technologies,https://www.timesjobs.com/job-detail/senior-administrator-ms-system-center-configuration-manager-sccm-hcl-technologies-remote-3-5-years-jobid-F9vw__SLASH__AbzetlzpSvf+uAgZw==&source=srp,Remote,3 - 5 Yrs,Not disclosed,"SCCM Configuration, Root Cause Analysis, Technical Support, ITIL Practices, Security Best Practices",
Senior Administrator - MS System Center Configuration Manager (SCCM),HCL Technologies,https://www.timesjobs.com/job-detail/senior-administrator-ms-system-center-configuration-manager-sccm-hcl-technologies-remote-5-8-years-jobid-NKTG3TFO5SFzpSvf+uAgZw==&source=srp,Remote,5 - 8 Yrs,Not disclosed,"Advanced SCCM Management, Complex Problem Solving, Effective Communication, ITIL Incident Management, Security Best Practices",
Senior Administrator - MS System Center Configuration Manager (SCCM),HCL Technologies,https://www.timesjobs.com/job-detail/senior-administrator-ms-system-center-configuration-manager-sccm-hcl-technologies-remote-5-7-years-jobid-44axRjp+guJzpSvf+uAgZw==&source=srp,Remote,5 - 7 Yrs,Not disclosed,"SCCM Proficiency, Problem Solving Skills, Training & Support, ITIL Practices, Security Best Practices",
Senior Engineer - MS System Center Configuration Manager (SCCM),HCL Technologies,https://www.timesjobs.com/job-detail/senior-engineer-ms-system-center-configuration-manager-sccm-hcl-technologies-remote-5-7-years-jobid-J2NdQffGJAdzpSvf+uAgZw==&source=srp,Remote,5 - 7 Yrs,Not disclosed,"SCCM Management, Technical Troubleshooting, Client Support, Process Documentation, Mentorship Skills",
"System Development Engineer II, Customer Experience Infrastructure (CXI)",Amazon,https://www.timesjobs.com/job-detail/system-development-engineer-ii-customer-experience-infrastructure-cxi-amazon-bengaluru-5-8-years-jobid-DEzYj3fQaxJzpSvf+uAgZw==&source=srp,Bengaluru,5 - 8 Yrs,Not disclosed,"Full Stack Development, Java Programming, Python Expertise, AWS Services, SQL Proficiency","Python, Java, JavaScript, Ruby, React, HTML, CSS, AWS, CI/CD, SQL, Machine Learning, Distributed Systems, Operating Systems, Networking, Agile"
Track Manager - MS System Center Configuration Manager (SCCM),HCL Technologies,https://www.timesjobs.com/job-detail/track-manager-ms-system-center-configuration-manager-sccm-hcl-technologies-remote-5-7-years-jobid-v4e+zHQSGY5zpSvf+uAgZw==&source=srp,Remote,5 - 7 Yrs,Not disclosed,"Client Life Cycle Management, PowerShell Scripting, ITIL Operations Understanding, Troubleshooting SCCM Issues, Monitoring and Reporting",
Track Lead - MS System Center Configuration Manager (SCCM),HCL Technologies,https://www.timesjobs.com/job-detail/track-lead-ms-system-center-configuration-manager-sccm-hcl-technologies-remote-10-15-years-jobid-4Ady7CaTtclzpSvf+uAgZw==&source=srp,Remote,10 - 15 Yrs,Not disclosed,"SCCM Management, Intune Integration, Windows Deployment, Technical Documentation, Scripting Languages","Azure, Android, Networking"
"Principal Engineer - Digital Workplace Job Details | Insight Enterprises, Inc.",insight technology partners,https://www.timesjobs.com/job-detail/principal-engineer-digital-workplace-job-details-insight-enterprises-inc-insight-technology-partners-gurugram-delhi-bengaluru-hyderabadsecunderabad-pune-8-14-years-jobid-Nke2SgmXl35zpSvf+uAgZw==&source=srp,"Gurugram, Delhi, Bengaluru, Hyderabad/Secunderabad, Pune",8 - 14 Yrs,Not disclosed,"M Portal Administration, Azure Identity Management, PowerShell Scripting, Incident Response Leadership, Advanced Exchange Configurations","Azure, Cybersecurity"
"Business Analyst Sr Job Details | Insight Enterprises, Inc.",insight technology partners,https://www.timesjobs.com/job-detail/business-analyst-sr-job-details-insight-enterprises-inc-insight-technology-partners-gurugram-delhi-bengaluru-hyderabadsecunderabad-4-9-years-jobid-PgeieRFte+tzpSvf+uAgZw==&source=srp,"Gurugram, Delhi, Bengaluru, Hyderabad/Secunderabad",4 - 9 Yrs,Not disclosed,"ServiceNow data analysis, Power BI dashboarding, ITSM knowledge, KPIs management, Data validation","Python, Go, SQL, Generative AI, Cybersecurity"
Technology Director,Wells Fargo,https://www.timesjobs.com/job-detail/technology-director-wells-fargo-bengaluru-10-13-years-jobid-4U8YnUUYitZzpSvf+uAgZw==&source=srp,Bengaluru,10 - 13 Yrs,Not disclosed,"Technology Strategic Leadership, Team Management, Agile Delivery, Stakeholder Management, Risk Management",Agile
Technology Educator,Accenture,https://www.timesjobs.com/job-detail/technology-educator-accenture-pune-7-10-years-jobid-YEx3Bj7x2OhzpSvf+uAgZw==&source=srp,Pune,7 - 10 Yrs,Not disclosed,"Storytelling Proficiency, Strong Communication, Training Content Design, Assessment Tool Development, Collaboration Skills",
Enterprise Technology Architect,Accenture,https://www.timesjobs.com/job-detail/enterprise-technology-architect-accenture-hyderabadsecunderabad-15-18-years-jobid-q10zXeEzlaVzpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,15 - 18 Yrs,Not disclosed,"Network Management, Observability Tools, Network Automation, Incident Management, Cloud Networking","Python, AWS, Azure, Terraform, Ansible, CI/CD, Networking, Git"
Technology Architect,Accenture,https://www.timesjobs.com/job-detail/technology-architect-accenture-hyderabadsecunderabad-7-10-years-jobid-53BtBZEU499zpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,7 - 10 Yrs,Not disclosed,ServiceNow ITOM Discovery Technology Architecture Design Performance Optimization Scalability Solutions Team Collaboration,
"Architect II Job Details | Insight Enterprises, Inc.",insight technology partners,https://www.timesjobs.com/job-detail/architect-ii-job-details-insight-enterprises-inc-insight-technology-partners-gurugram-delhi-bengaluru-hyderabadsecunderabad-5-8-years-jobid-fVIetMYsPZhzpSvf+uAgZw==&source=srp,"Gurugram, Delhi, Bengaluru, Hyderabad/Secunderabad",5 - 8 Yrs,Not disclosed,"Wireless Network Design, Cisco Catalyst Installation, WLAN Troubleshooting, RF Planning Expertise, Network Automation Implementation","Networking, Cybersecurity"
"Security Engineer III Job Details | Insight Enterprises, Inc.",insight technology partners,https://www.timesjobs.com/job-detail/security-engineer-iii-job-details-insight-enterprises-inc-insight-technology-partners-gurugram-delhi-bengaluru-hyderabadsecunderabad-pune-4-6-years-jobid-5M2lilIvkNlzpSvf+uAgZw==&source=srp,"Gurugram, Delhi, Bengaluru, Hyderabad/Secunderabad, Pune",4 - 6 Yrs,Not disclosed,"Microsoft Defender Optimization, Security Automation Implementation, Incident Response Management, KQL Threat Hunting, Azure Security Controls","Azure, Cybersecurity"
Compliance Officer- Travel Industry,.#Hiring #ComplianceOfficer #TravelJobs #OTAJobs #TravelIndustry #ComplianceJobs #UdyogVihar #GurgaonJobs #IATA #BSP #GDS #PCI_DSS #RiskManagement #FraudPrevention,https://www.timesjobs.com/job-detail/compliance-officer-travel-industry--hiring-complianceofficer-traveljobs-otajobs-travelindustry-compliancejobs-udyogvihar-gurgaonjobs-iata-bsp-gds-pcidss-riskmanagement-fraudprevention-gurugram-delhincr-delhi-2-5-years-jobid-bmZCowXP__SLASH__flzpSvf+uAgZw==&source=srp,"Gurugram, Delhi/NCR, Delhi",2 - 5 Yrs,3.00 - 5.00 LPA,"Compliance Officer, Travel & Tourism, Travel risk Manager, Fraud and compliance, IATA compliance, Air Compliance",
Compliance Officer,sharda consultancy Services,https://www.timesjobs.com/job-detail/compliance-officer-sharda-consultancy-services-gurugram-3-5-years-jobid-CdvBn1ij0o9zpSvf+uAgZw==&source=srp,Gurugram,3 - 5 Yrs,4.00 - 4.80 LPA,"Bsp, Gds, Communication, Travel Industry, Iata, ticketing, Compliance",
"Principal, Fraud Technology",Northern Trust Corp Ltd,https://www.timesjobs.com/job-detail/principal-fraud-technology-northern-trust-corp-ltd-chicago-5-7-years-jobid-d2NgSQX__SLASH__nGtzpSvf+uAgZw==&source=srp,Chicago,5 - 7 Yrs,Not disclosed,"API Development, Microservices Architecture, Azure Cloud Technologies, CI/CD Implementation, Security Measures","Java, Spring, Spring Boot, Azure, Terraform, CI/CD, SQL, Microservices, Git, JWT"
"Director, Technology Risk",Master Card,https://www.timesjobs.com/job-detail/director-technology-risk-master-card-ireland-6-10-years-jobid-LbtQWw+kYzhzpSvf+uAgZw==&source=srp,Ireland,6 - 10 Yrs,Not disclosed,"Technology Risk Management, Regulatory Compliance, Risk Assessment Expertise, Control Framework Development, Cross Functional Collaboration",
Enterprise Technology Architect,Accenture,https://www.timesjobs.com/job-detail/enterprise-technology-architect-accenture-bengaluru-hyderabadsecunderabad-5-8-years-jobid-__SLASH__MQYwJ4P9O1zpSvf+uAgZw==&source=srp,"Bengaluru, Hyderabad/Secunderabad",5 - 8 Yrs,Not disclosed,"Wireless Technologies Operations, Cisco Wireless Solutions, Aruba Wireless Management, Network Security Principles, Troubleshooting Network Issues","Python, Terraform, Ansible, CI/CD, Networking, Git"
Enterprise Technology Architect,Accenture,https://www.timesjobs.com/job-detail/enterprise-technology-architect-accenture-bengaluru-pune-5-8-years-jobid-PBnYKJ5iORdzpSvf+uAgZw==&source=srp,"Bengaluru, Pune",5 - 8 Yrs,Not disclosed,"SD Access Operations, Basic Networking Skills, F Load Balancers, Cisco ACI, VMWare vSphere","Python, Terraform, Ansible, CI/CD, Networking, Git"
Enterprise Technology Architect,Accenture,https://www.timesjobs.com/job-detail/enterprise-technology-architect-accenture-pune-7-9-years-jobid-9J0RNuUW9bxzpSvf+uAgZw==&source=srp,Pune,7 - 9 Yrs,Not disclosed,"SD WAN Operations, Basic Networking, Routing & Switching, Cisco Technologies, Network Monitoring","Python, Terraform, Ansible, CI/CD, Networking, Git"
Enterprise Technology Architect,Accenture,https://www.timesjobs.com/job-detail/enterprise-technology-architect-accenture-pune-1-4-years-jobid-p55XS2SAsuRzpSvf+uAgZw==&source=srp,Pune,1 - 4 Yrs,Not disclosed,"Network Operations Management, IT Solutions Architecture, Data Center Networking, Cloud Networking Expertise, Project Quality Assurance","Python, AWS, Azure, Terraform, Ansible, CI/CD, Networking, Git"
Enterprise Technology Architect,Accenture,https://www.timesjobs.com/job-detail/enterprise-technology-architect-accenture-pune-5-8-years-jobid-BGo5HBtAnTBzpSvf+uAgZw==&source=srp,Pune,5 - 8 Yrs,Not disclosed,"SD WAN Operations, Networking Skills, Cisco Viptela, Network Protocols, Technical Support","Python, Terraform, Ansible, CI/CD, Networking, Git"
Technology Support Engineer,Accenture,https://www.timesjobs.com/job-detail/technology-support-engineer-accenture-pune-5-8-years-jobid-28jeAv__SLASH__TLn1zpSvf+uAgZw==&source=srp,Pune,5 - 8 Yrs,Not disclosed,"SD WAN Operations, Firewall Management, Incident Management, Problem Resolution, Change Management",
Enterprise Technology Architect,Accenture,https://www.timesjobs.com/job-detail/enterprise-technology-architect-accenture-pune-1-4-years-jobid-GCU4OjyrXsJzpSvf+uAgZw==&source=srp,Pune,1 - 4 Yrs,Not disclosed,"Network Operations, Service Management, Incident Management, Cloud Networking, Network Automation","Python, AWS, Azure, Terraform, Ansible, CI/CD, Networking, Git"
TECHNOLOGY ARCHITECT L1,Wipro,https://www.timesjobs.com/job-detail/technology-architect-l1-wipro-hyderabadsecunderabad-8-10-years-jobid-H+KWZVz5__SLASH__h1zpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,8 - 10 Yrs,Not disclosed,"AI Cognitive, Requirement Analysis, Low Level Design, Integration Support, Troubleshooting",Level Design
TECHNOLOGY ARCHITECT L1,Wipro,https://www.timesjobs.com/job-detail/technology-architect-l1-wipro-bengaluru-8-10-years-jobid-0C+facd__SLASH__WdRzpSvf+uAgZw==&source=srp,Bengaluru,8 - 10 Yrs,Not disclosed,"AI for Cloud, Technology Integration, Requirement Analysis, Low Level Design, Troubleshooting Support",Level Design
"Technology Auditor, Internal Audit",Google,https://www.timesjobs.com/job-detail/technology-auditor-internal-audit-google-chicago-4-7-years-jobid-AITmTaDDj__SLASH__NzpSvf+uAgZw==&source=srp,Chicago,4 - 7 Yrs,Not disclosed,"Internal Audit Experience, Risk Mitigation Strategies, SQL Programming Knowledge, Audit Program Development, Technical Controls Design","Python, Java, SQL, Generative AI"
TECHNOLOGY ARCHITECT L1,Wipro,https://www.timesjobs.com/job-detail/technology-architect-l1-wipro-pune-8-10-years-jobid-YHXw2uoOU+dzpSvf+uAgZw==&source=srp,Pune,8 - 10 Yrs,Not disclosed,"Fullstack Development, Java Programming, System Integration, Requirement Analysis, Troubleshooting Support","Java, Level Design"
TECHNOLOGY ARCHITECT L1,Wipro,https://www.timesjobs.com/job-detail/technology-architect-l1-wipro-pune-8-10-years-jobid-jzvq2IQm__SLASH__tBzpSvf+uAgZw==&source=srp,Pune,8 - 10 Yrs,Not disclosed,"Salesforce Platform Development, Requirement Analysis, Low Level Design, Integration Assessment, Troubleshooting Support",Level Design
Enterprise Technology Architect,Accenture,https://www.timesjobs.com/job-detail/enterprise-technology-architect-accenture-bengaluru-hyderabadsecunderabad-7-10-years-jobid-gS8p331Y__SLASH__INzpSvf+uAgZw==&source=srp,"Bengaluru, Hyderabad/Secunderabad",7 - 10 Yrs,Not disclosed,"SD Access Operations, Load Balancer Technologies, Routing & Switching, Network Protocols Understanding, Virtualization Technologies","Python, Terraform, Ansible, CI/CD, Networking, Git"
TECHNOLOGY ARCHITECT L1,Wipro,https://www.timesjobs.com/job-detail/technology-architect-l1-wipro-united-states-of-america-usa-8-10-years-jobid-eSBI7L4wmrhzpSvf+uAgZw==&source=srp,United States of America (USA),8 - 10 Yrs,Not disclosed,"C#/, NET Core, Microsoft Azure, Cloud native Solutions, Data Engineering, Agile Delivery",".NET, ASP.NET, Azure, CI/CD, Data Engineering, Microservices, Git, Agile"
Master@IBM - Technology Sales (f/m/x),IBM,https://www.timesjobs.com/job-detail/masteribm-technology-sales-fmx-ibm-germany-0-3-years-jobid-__SLASH__x93tVc+QFZzpSvf+uAgZw==&source=srp,Germany,0 - 3 Yrs,Not disclosed,"Technology Sales Leadership, Client Engagement, Strategic Problem Solving, Effective Communication, Team Collaboration",Go
TECHNOLOGY ARCHITECT L1,Wipro,https://www.timesjobs.com/job-detail/technology-architect-l1-wipro-bengaluru-8-10-years-jobid-VY19yp+xaE1zpSvf+uAgZw==&source=srp,Bengaluru,8 - 10 Yrs,Not disclosed,"Fullstack Development, Technology Integration, Requirement Analysis, Low Level Design, Troubleshooting Support","Java, Level Design"
TECHNOLOGY ARCHITECT L2,Wipro,https://www.timesjobs.com/job-detail/technology-architect-l2-wipro-chennai-10-13-years-jobid-oTgbv9HUCtZzpSvf+uAgZw==&source=srp,Chennai,10 - 13 Yrs,Not disclosed,"Technology Design Validation, Risk Assessment Strategy, Integration Best Practices, Defect Analysis Techniques, RFP Contribution Input",Level Design
TECHNOLOGY ARCHITECT L1,Wipro,https://www.timesjobs.com/job-detail/technology-architect-l1-wipro-united-states-of-america-usa-8-10-years-jobid-BQpfg1ZLOLBzpSvf+uAgZw==&source=srp,United States of America (USA),8 - 10 Yrs,Not disclosed,"NET Development, Cloud Solutions, Data Engineering, RESTful APIs, Agile Methodologies",".NET, ASP.NET, Azure, CI/CD, Data Engineering, Microservices, Git, Agile"
